"dep","name","desc","date"
"firco","Apoyos otorgados 2014 a través del Concepto de Incentivo para Infraestructura y Equipamientoen Postproducción del Programa de Productividad y Competitividad Agroalimentaria.","Reporte de Apoyos otorgados 2014 a través del Concepto de Incentivo para Infraestructura y Equipamientoen Postproducción del Programa de Productividad y Competitividad Agroalimentaria.","2016-01-29"
"firco","Apoyos otorgados a través del Proyecto de Bioeconomía 2010 (proyecto quinquenal), del Fondo para la Transición Energética y el Aprovechamiento Sustentable de la Energía (Acumulado 2011-2013).","Reporte de Apoyos otorgados a través del Proyecto de Bioeconomía 2010 (proyecto quinquenal), del Fondo para la Transición Energética y el Aprovechamiento Sustentable de la Energía (Acumulado 2011-2013).","2015-10-30"
"firco","Apoyos otorgados a través del Componente de Bioenergía y Fuentes Alternativas del Programa de Sustentabilidad de los Recursos Naturales 2013.","Reporte de Apoyos otorgados a través del Componente de Bioenergía y Fuentes Alternativas del Programa de Sustentabilidad de los Recursos Naturales 2013.","2015-10-30"
"firco","Apoyos otorgados a través del Componente Manejo Postproducción del Programa de Apoyo a la Inversión en Equipamiento e Infraestructura (CENTROS DE ACONDICIONAMIENTO PECUARIO 2013).","Reporte de Apoyos otorgados a través del Componente Manejo Postproducción del Programa de Apoyo a la Inversión en Equipamiento e Infraestructura (CENTROS DE ACONDICIONAMIENTO PECUARIO 2013).","2015-10-30"
"firco","Apoyos otorgados a través del Componente Manejo Postproducción del Programa de Apoyo a la Inversión en Equipamiento e Infraestructura (RASTROS TIF 2013).","Reporte de Apoyos otorgados a través del Componente Manejo Postproducción del Programa de Apoyo a la Inversión en Equipamiento e Infraestructura (RASTROS TIF 2013).","2015-10-30"
"firco","Apoyos otorgados a través del Componente Manejo Postproducción del Programa de Apoyo a la Inversión en Equipamiento e Infraestructura (PROVAR 2013).","Reporte de Apoyos otorgados a través del Componente Manejo Postproducción del Programa de Apoyo a la Inversión en Equipamiento e Infraestructura (PROVAR 2013).","2015-10-30"
"cimav","Estudiantes de Programas de Posgrado","Es un conjunto de datos que representa los indicadores promedio diarios y mensuales de Calidad del Aire en la Ciudad de Chihuahua obtenidos por la Estación ubicada en el CIMAV","2015-11-30"
"cimav","Calidad de Aire en la Ciudad de Chihuahua","Conjunto de datos que representa la estudiantes que estan cursando y que se han graduado de los diversos programas de Posgrado que ofrece el CIMAV","2015-11-30"
"canal-22","Relación de equipos de cómputo. Relación de servicios presentados dentro del área.","Inventario de equipo asignado a cada usuario","2015-10-27"
"canal-22","Control de materiales a televisar, cartelera de programación.","Publicación de la cartelera para ser vista por los televidentes","2015-10-27"
"canal-22","Visitas a los diversos sitios institucionales, redes sociales y ratings que permitan retratar tendencias.","Recopilación de puntos de vista de las redes sociales con más audiencia","2015-10-27"
"canal-22","Control de presupuesto, adquisiciones, estados financieros. ","Información de los procesos de licitaciones  y estados financieros de la Televisora","2015-10-27"
"api-zlo","Acerca del Puerto","Informacion General y formas de Administracion de los Puertos","2015-12-31"
"api-zlo","PMDP","Recursos y Competitividad del Puerto,Diagnostico y Retos de Desarrollo del Puerto de Manzanillo","2015-12-31"
"api-zlo","Adquisiciones","Programa Anual de Adquisiciones del Puerto de Manzanillo","2015-12-31"
"api-zlo","Obra Publica","Programa de Obra Publica,Proyectos e Inversiones","2015-12-31"
"api-zlo","Inversion Publica","Indica los Nuemeros de Contratos de las Inversiones que se realizan y Nombres a quienes se les adjudicaron","2015-12-31"
"api-zlo","Infraestructura Portuaria","Calados oficiales del Puerto de Manzanillo","2015-12-31"
"api-zlo","POA ","Programa Operativo Anual","2015-12-31"
"api-zlo","Estado Actual del Puerto","Estado Actual de las Posiciones de atraque del Puerto de Manzanillo","2015-12-31"
"api-zlo","Programacion de Buques","Proximos Arribos de Buques en el Puerto de Manzanillo","2015-12-31"
"api-zlo","Arribos y Zarpes","Detalle de Arribos y Zarpes del Puerto de Manzanillo","2015-12-31"
"api-zlo","Informe de Operaciones y Movimientos en el Puerto","Movimientos de Carga Comercial Contenerizada, General, Vehículos, Mineral, Agrícola, Petroleros","2015-12-31"
"api-zlo","Toneladas Manejadas Por Tipo  de Carga ","Toneladas Manejadas por tipo de Carga de manera mensual por tipo de trafico","2015-12-31"
"api-zlo","Buques que arriban al Puerto de Manzanillo","Nombre y Características del Buque que Arribaron en el año 2015 Mensual","2015-12-31"
"liconsa","Directorio de Convenios de Liconsa con Actores Sociales.","Es la relación de las personas morales (instituciones públicas o privadas sin fines de lucro) que son atendidas mediante el Programa de Abasto Social de Leche, en su modalidad de Convenios con Actores Sociales.","2015-10-30"
"liconsa","Registro Nacional de Productores de Liconsa.","Listado de productores que se alinearon a las políticas de compra de leche de Liconsa y convinieron la entrega para venta de volúmenes de leche a Liconsa.","2015-10-30"
"liconsa","Padrón de Beneficiarios del Programa de Abasto Social de Leche Liconsa.","Número de personas beneficiarias que son apoyadas mediante el Programa de Abasto Social de Leche, en la modalidad de Abasto Comunitario; agrupadas por Entidad, Municipio y Localidad, rango de edad y sexo, así como el número de apoyos.","2015-10-30"
"api-pch","Resultados de Auditorias","Resultado de las auditorías al ejercicio presupuestal.","2015-10-30"
"api-pch","Servicios Portuarios","Información detallada de los prestadores de servicios portuarios y conexos autorizados por el puerto.","2015-10-30"
"api-pch","Estadistica Portuaria","Información detalla de los datos estadísticos realizados en el puerto.","2015-10-30"
"api-pch","Programación  de Buques","Información detalla de la programación de los buques  de Administración Portuaria  Integral de Puerto Madero, S.A. de C.V.","2015-10-30"
"inmegen","Alumnos activos en estancias  en el INMEGEN","Número de alumnos que realizan estancias dentro del INMEGEN (tesistas, servicio social, etc.","2016-05-31"
"inmegen","Asistentes en actividades académicas","Número de asistentes a los Cursos, Seminarios y Sesiones Generales realizadas en el INMEGEN","2016-05-31"
"inmegen","Actividades Académicas","Número de Cursos, Seminarios y Sesiones Generales realizadas en el INMEGEN","2016-05-31"
"inmegen","Productividad de la Dirección de Investigación","Números de Articulos, Libros, Capítulos en Libros y Tesis generadas en los que colaboran los investigadores del INMEGEN","2016-05-31"
"inmegen","Proyectos de investigación en el INMEGEN","Número de proyectos de investigación realizados en el INMEGEN ","2016-05-31"
"inmegen","Personal Científico del INMEGEN Vigente SNI","Personal Científico con reconocimiento vigente en el Sistema Nacional de Investigadores (SNI)","2016-05-31"
"inmegen","Personal Científico del INMEGEN Vigente SII","Personal Científico con reconocimiento vigente en el Sistema Institucional de Investigadores (SII) de la Secretaría de Salud","2016-05-31"
"inmegen","Personal Científico Activo en el INMEGEN","Información referente a cifras del personal científico del INMEGEN por categoría","2016-05-31"
"inmegen","Mapa del Genoma de Poblaciones Mexicanas","Las frecuencias de las variantes genéticas (SNPs) de las muestras analizadas de las 6 poblaciones mestizas, los zapotecos y las poblaciones del HapMap","2016-05-31"
"api-mzt","Estructura de sueldos de Administración Portuaria Integral de Mazatlán, S.A. de C.V.","Relación de Puestos, salarios y correos electrónicos de los servidores públicos de API Mazatlán.","2015-12-31"
"api-mzt","Tarifas Portuarias","Relación de tarifas portuarias","2015-12-31"
"api-mzt","Estadisticas de movimientos en la entidad","Consulta la información en relación a las actividades, progresos y resultados estadísticos de la capacidad operativa con la que cuenta la Entidad.","2015-12-31"
"api-mzt","Programación de buques","Encuentra la programación de los buques comerciales y turísticos que arribarán al Puerto.","2015-12-31"
"api-mzt","Contrataciones realizadas por la entidad","Consulta la información de cada contratación pública realizadas en la Entidad.","2015-12-31"
"api-mzt","Presupuesto ejercido de la entidad","Exponemos las erogaciones realizadas por la entidad con los recursos públicos","2015-12-31"
"pf","Hechos de tránsito en carreteras y zonas de jurisdicción federal","Hechos de Tránsito ocurridos en carreteras Federales 2015, que contienen información de los sucesos (accidentes) ocurridos en carreteras y puentes de jurisdicción Federal, tales como: entidad federativa, municipio, hora, fecha, tramo carretero, datos de personas lesionadas o muertas, las causas que originaron el accidente, entre otros datos. ","2015-10-01"
"sagarpa","Sistema de Rendición de Cuentas (SRC) del Programa Especial Concurrente para el Desarrollo Rural Sustentable (PEC).","Contiene la información relativa al destino de los recursos fiscales de los Programas Presuspuestarios, sus Componentes y/o Proyectos Estratégicos de todas las dependencias y entidades que convergen en el Programa Especial Concurrente para el Desarrollo Rural Sustentable (PEC).","2016-01-29"
"sagarpa","REGLAMENTO","Incluye los Reglamentos vigentes de las Leyes que integran el marco jurídico de la Secretaría de Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación.","2015-10-31"
"sagarpa","Recursos otorgados en el ejercicio 2014","Listado de las personas físicas o morales  que fueron beneficiadas con el programa.","2015-10-31"
"sagarpa","Recursos otorgados en el ejercicio 2013","Listado de las personas físicas o morales  que fueron beneficiadas con el programa en 2013.","2015-10-31"
"sagarpa","PROPOR","Productores beneficiados, información del predio y del número de vientres apoyados.","2016-01-15"
"sagarpa","PROGRAMA SECTORIAL DE DESARROLLO AGROPECUARIO,PESQUERO Y ALIMENTARIO 2013-2018 RURAL SUSTENTABLE","32 Convenios de Colaboración para el Desarrollo Rural Sustentable, los cuales especifican los objetivos, prioridades y políticas que regirán el desempeño de las actividades de cada uno de los sectores de la Administración Pública General.","2015-10-31"
"sagarpa","PROGAN Productivo","Productores beneficiados, información del predio y del hato ganadero.","2016-01-15"
"sagarpa","Productores Beneficiados del Programa de Fomento Ganadero","Productores Beneficiados del Programa de Fomento Ganadero por Entidad Federativa 2015, para los Componentes de Innovación y Transparencia de Tecnología Ganadera; Recursos Zoogenéticos; Productividad Pecuaria;  Infraestructura y Equipo del Repoblamiento; Repoblamiento y Recría Pecuaria; Mantenimiento y Reconversión de Praderas; Manejo de Postproducción Pecuaria-Infraestructura, maquinaria y Equipo postproductivo pecuario; Manejo de Postproducción Pecuaria-Incentivos a la Postproducción Pecuaria; Bioseguridad Pecuaria; Programa de Perforación y Equipamiento de Pozos Ganaderos, Sistema Producto, Pecuarios.","2016-01-15"
"sagarpa","Procedimiento de Supervisión de los Programas, Componentes y/o Proyectos Estratégicos de la SAGARPA 2016.","Elaboración y Autorización del Procedimiento de Supervisión de los Programas, Componentes y/o Proyectos Estratégicos de la SAGARPA 2016.","2016-02-29"
